ARG,  Exposures (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 1996    1      1994   162733.32   170670.90   333404.22
 1996    2      1994   164236.76   171781.83   336018.59
 1996    2      1993   162470.72   170086.32   332557.04
 1996    3      1993   164006.67   171284.32   335290.99
 1996    3      1992   164693.42   172206.69   336900.12
 1996    4      1992   165745.50   172932.22   338677.72
 1996    4      1991   167097.65   174466.45   341564.10
 1996    5      1991   167594.53   174654.48   342249.01
 1996    5      1990   168610.91   174816.35   343427.27
 1996    6      1990   168699.50   174801.97   343501.47
 1996    6      1989   170830.74   176366.82   347197.56
 1996    7      1989   170343.55   175886.69   346230.24
 1996    7      1988   167140.90   172639.66   339780.56
 1996    8      1988   167084.24   172571.24   339655.48
 1996    8      1987   164203.45   169617.25   333820.70
 1996    9      1987   164382.41   169764.71   334147.12
 1996    9      1986   162021.92   167325.46   329347.37
 1996   10      1986   162262.02   167519.12   329781.14
 1996   10      1985   160392.87   165552.06   325944.93
 1996   11      1985   160536.65   165638.16   326174.81
 1996   11      1984   159552.08   164550.02   324102.10
 1996   12      1984   159544.64   164473.76   324018.40
 1996   12      1983   160078.03   164885.81   324963.84
 1996   13      1983   160017.04   164745.89   324762.93
 1996   13      1982   161787.27   166355.77   328143.04
 1996   14      1982   161784.10   166267.80   328051.90
 1996   14      1981   163779.79   168099.26   331879.05
 1996   15      1981   163851.88   168079.23   331931.11
 1996   15      1980   165810.59   169873.03   335683.63
 1996   16      1980   165930.74   169885.92   335816.65
 1996   16      1979   167580.62   171341.41   338922.03
 1996   17      1979   167605.54   171247.16   338852.70
 1996   17      1978   167314.96   170780.77   338095.73
 1996   18      1978   167072.11   170407.40   337479.51
 1996   18      1977   163801.61   166939.96   330741.57
 1996   19      1977   163340.39   166342.90   329683.30
 1996   19      1976   158014.43   160828.90   318843.33
 1996   20      1976   157556.90   160231.86   317788.76
 1996   20      1975   151656.86   154176.59   305833.45
 1996   21      1975   151321.15   153699.71   305020.86
 1996   21      1974   145410.74   147637.72   293048.45
 1996   22      1974   145197.25   147298.62   292495.87
 1996   22      1973   139695.00   141681.90   281376.90
 1996   23      1973   139634.26   141488.14   281122.40
 1996   23      1972   135143.82   136951.74   272095.56
 1996   24      1972   135183.31   136850.40   272033.71
 1996   24      1971   131566.28   133221.72   264788.00
 1996   25      1971   131573.21   133085.74   264658.95
 1996   25      1970   128165.80   129633.08   257798.87
 1996   26      1970   128076.91   129399.08   257475.99
 1996   26      1969   124851.80   126136.41   250988.21
 1996   27      1969   124716.04   125862.03   250578.06
 1996   27      1968   122169.34   123262.53   245431.87
 1996   28      1968   122055.07   123001.79   245056.86
 1996   28      1967   120352.53   121206.45   241558.98
 1996   29      1967   120277.98   120987.49   241265.47
 1996   29      1966   119122.59   119726.95   238849.54
 1996   30      1966   119051.11   119518.68   238569.78
 1996   30      1965   118151.55   118510.50   236662.05
 1996   31      1965   118071.96   118302.25   236374.21
 1996   31      1964   117354.97   117419.15   234774.12
 1996   32      1964   117264.78   117197.92   234462.70
 1996   32      1963   116603.92   116145.06   232748.97
 1996   33      1963   116493.29   115872.40   232365.69
 1996   33      1962   115756.98   114429.59   230186.57
 1996   34      1962   115630.24   114124.83   229755.07
 1996   34      1961   114863.50   112467.31   227330.80
 1996   35      1961   114729.56   112146.43   226875.99
 1996   35      1960   114019.09   110500.42   224519.50
 1996   36      1960   113892.43   110185.51   224077.94
 1996   36      1959   113204.97   108650.37   221855.34
 1996   37      1959   113086.71   108358.11   221444.83
 1996   37      1958   112348.12   107113.54   219461.66
 1996   38      1958   112226.53   106864.38   219090.91
 1996   38      1957   111390.45   106024.64   217415.09
 1996   39      1957   111260.73   105805.38   217066.11
 1996   39      1956   110318.47   105233.08   215551.55
 1996   40      1956   110188.96   104994.93   215183.88
 1996   40      1955   109174.79   104437.32   213612.11
 1996   41      1955   109034.44   104187.75   213222.19
 1996   41      1954   107932.25   103534.15   211466.40
 1996   42      1954   107785.33   103265.33   211050.66
 1996   42      1953   106419.88   102303.27   208723.15
 1996   43      1953   106245.49   101969.06   208214.54
 1996   43      1952   104516.61   100520.94   205037.55
 1996   44      1952   104312.15   100134.72   204446.87
 1996   44      1951   102346.19    98308.20   200654.39
 1996   45      1951   102142.57    97904.05   200046.62
 1996   45      1950   100062.46    95994.75   196057.21
 1996   46      1950    99867.86    95602.39   195470.24
 1996   46      1949    97732.22    93620.66   191352.88
 1996   47      1949    97537.28    93234.60   190771.88
 1996   47      1948    95344.17    91222.77   186566.94
 1996   48      1948    95131.61    90825.10   185956.71
 1996   48      1947    92841.93    88816.64   181658.57
 1996   49      1947    92609.29    88388.13   180997.42
 1996   49      1946    90256.13    86391.25   176647.37
 1996   50      1946    90006.03    85918.41   175924.44
 1996   50      1945    87704.00    83967.18   171671.19
 1996   51      1945    87434.39    83471.58   170905.97
 1996   51      1944    85234.37    81551.80   166786.16
 1996   52      1944    84954.52    81044.28   165998.79
 1996   52      1943    82933.99    79158.92   162092.91
 1996   53      1943    82649.73    78612.64   161262.37
 1996   53      1942    80936.43    76828.94   157765.36
 1996   54      1942    80658.13    76243.39   156901.52
 1996   54      1941    79187.90    74609.91   153797.80
 1996   55      1941    78898.16    73983.95   152882.12
 1996   55      1940    77545.09    72461.40   150006.49
 1996   56      1940    77209.54    71796.47   149006.02
 1996   56      1939    76009.15    70377.29   146386.44
 1996   57      1939    75646.39    69704.29   145350.67
 1996   57      1938    74650.45    68443.47   143093.91
 1996   58      1938    74279.26    67741.14   142020.40
 1996   58      1937    73588.71    66754.51   140343.23
 1996   59      1937    73197.21    66015.18   139212.38
 1996   59      1936    72672.83    65274.74   137947.56
 1996   60      1936    72247.61    64462.51   136710.12
 1996   60      1935    71827.76    63826.76   135654.52
 1996   61      1935    71377.73    62970.09   134347.82
 1996   61      1934    70970.88    62417.61   133388.49
 1996   62      1934    70492.03    61520.64   132012.67
 1996   62      1933    70084.68    60984.52   131069.20
 1996   63      1933    69559.39    60014.79   129574.17
 1996   63      1932    69266.27    59530.58   128796.85
 1996   64      1932    68699.32    58532.19   127231.50
 1996   64      1931    68304.28    57996.16   126300.44
 1996   65      1931    67704.68    56946.14   124650.82
 1996   65      1930    67285.42    56432.47   123717.89
 1996   66      1930    66661.49    55322.94   121984.43
 1996   66      1929    66213.38    54869.90   121083.28
 1996   67      1929    65512.91    53708.43   119221.33
 1996   67      1928    64858.13    53048.46   117906.59
 1996   68      1928    64077.28    51799.26   115876.54
 1996   68      1927    63146.48    50800.03   113946.51
 1996   69      1927    62336.34    49492.68   111829.03
 1996   69      1926    61035.67    48174.76   109210.43
 1996   70      1926    60210.30    46871.38   107081.68
 1996   70      1925    58681.40    45365.60   104046.99
 1996   71      1925    57825.12    44074.03   101899.15
 1996   71      1924    56076.05    42420.90    98496.94
 1996   72      1924    55140.94    41113.58    96254.51
 1996   72      1923    53193.38    39234.35    92427.73
 1996   73      1923    52151.37    37871.75    90023.12
 1996   73      1922    50026.56    35908.30    85934.86
 1996   74      1922    48887.35    34456.27    83343.62
 1996   74      1921    46630.23    32733.28    79363.51
 1996   75      1921    45352.98    31228.04    76581.02
 1996   75      1920    42605.65    29679.17    72284.82
 1996   76      1920    41056.25    28146.87    69203.12
 1996   76      1919    39268.00    26722.32    65990.32
 1996   77      1919    37583.06    25184.35    62767.41
 1996   77      1918    36681.67    24021.57    60703.24
 1996   78      1918    35008.18    22494.81    57503.00
 1996   78      1917    33920.23    21511.12    55431.35
 1996   79      1917    32232.09    20035.66    52267.75
 1996   79      1916    31592.66    19273.91    50866.57
 1996   80      1916    30524.63    17740.09    48264.72
 1996   80      1915    30588.85    17568.37    48157.21
 1996   81      1915    29358.85    16467.37    45826.21
 1996   81      1914    29052.05    16117.60    45169.64
 1996   82      1914    27775.05    15010.93    42785.97
 1996   82      1913    26774.40    14253.85    41028.25
 1996   83      1913    25477.40    13211.85    38689.25
 1996   83      1912    23878.72    12410.75    36289.47
 1996   84      1912    22576.38    11437.75    34014.13
 1996   84      1911    20884.43    10516.86    31401.29
 1996   85      1911    19607.10     9609.52    29216.62
 1996   85      1910    18019.14     8613.75    26632.89
 1996   86      1910    16795.14     7791.75    24586.89
 1996   86      1909    15159.51     7083.19    22242.70
 1996   87      1909    14023.85     6330.86    20354.70
 1996   87      1908    12488.19     5727.20    18215.39
 1996   88      1908    11456.19     5077.20    16533.39
 1996   88      1907    10223.02     4412.27    14635.28
 1996   89      1907     9278.35     3877.60    13155.95
 1996   89      1906     8125.52     3412.36    11537.87
 1996   90      1906     7283.85     2949.69    10233.54
 1996   90      1905     6461.10     2661.67     9122.77
 1996   91      1905     5736.43     2267.67     8004.11
 1996   91      1904     5139.36     2037.34     7176.69
 1996   92      1904     4514.69     1714.67     6229.36
 1996   92      1903     3905.15     1470.56     5375.71
 1996   93      1903     3387.15     1226.22     4613.37
 1996   93      1902     2850.41     1024.38     3874.79
 1996   94      1902     2441.41      854.71     3296.13
 1996   94      1901     2034.49      734.63     2769.12
 1996   95      1901     1723.16      597.63     2320.79
 1996   95      1900     1474.17      529.17     2003.34
 1996   96      1900     1239.83      428.84     1668.67
 1996   96      1899      937.01      329.98     1266.99
 1996   97      1899      778.67      266.98     1045.66
 1996   97      1898      565.39      190.60      756.00
 1996   98      1898      456.73      147.27      604.00
 1996   98      1897      387.66      132.22      519.87
 1996   99      1897      301.99       96.88      398.87
 1996   99      1896      242.88       76.58      319.46
 1996   100     1896      189.32       53.33      242.65
 1996   100     1895      137.91       39.86      177.77
 1996   101     1895      107.33       29.66      136.99
 1996   101     1894       77.34       21.98       99.32
 1996   102     1894       59.23       16.04       75.28
 1996   102     1893       43.15       12.28       55.43
 1996   103     1893       32.51        8.76       41.27
 1996   103     1892       23.39        6.64       30.03
 1996   104     1892       17.32        4.64       21.96
 1996   104     1891       12.16        3.38       15.54
 1996   105     1891        8.80        2.27       11.07
 1996   105     1890        6.00        1.33        7.33
 1996   106     1890        4.23        0.75        4.97
 1996   106     1889        2.78        0.50        3.28
 1996   107     1889        1.87        0.20        2.07
 1996   107     1888        0.99        0.09        1.08
 1996   108     1888        0.54        0.00        0.54
 1996   108     1887        0.39        0.00        0.39
 1996   109     1887        0.17        0.00        0.17
 1996   109     1886        0.00        0.00        0.00
 1996   110+       .        0.00        0.00        0.00
 1997    0      1997   167179.67   176148.12   343327.80
 1997    0      1996   162310.31   170691.16   333001.47
 1997    1      1996   164028.27   171812.46   335840.73
 1997    1      1995   160323.89   168069.05   328392.93
 1997    2      1995   162713.14   170027.52   332740.66
 1997    2      1994   164195.59   171728.49   335924.09
 1997    3      1994   165749.69   172895.76   338645.45
 1997    3      1993   163981.01   171249.98   335230.99
 1997    4      1993   165532.62   172471.65   338004.27
 1997    4      1992   165724.33   172903.56   338627.89
 1997    5      1992   166782.74   173643.42   340426.16
 1997    5      1991   167579.37   174632.48   342211.84
 1997    6      1991   168079.58   174832.50   342912.08
 1997    6      1990   168686.67   174783.63   343470.30
 1997    7      1990   168773.25   174774.91   343548.16
 1997    7      1989   170329.05   175868.02   346197.07
 1997    8      1989   169846.87   175391.23   345238.09
 1997    8      1988   167073.57   172554.24   339627.81
 1997    9      1988   167020.24   172486.83   339507.07
 1997    9      1987   164368.57   169748.21   334116.79
 1997   10      1987   164546.86   169894.68   334441.53
 1997   10      1986   162249.52   167501.79   329751.30
 1997   11      1986   162492.28   167693.11   330185.40
 1997   11      1985   160524.15   165619.99   326144.14
 1997   12      1985   160669.59   165704.76   326374.34
 1997   12      1984   159532.80   164454.76   323987.57
 1997   13      1984   159521.03   164375.17   323896.20
 1997   13      1983   160002.70   164722.22   324724.93
 1997   14      1983   159929.04   164576.97   324506.02
 1997   14      1982   161764.77   166239.47   328004.24
 1997   15      1982   161753.60   166137.50   327891.10
 1997   15      1981   163830.72   168039.89   331870.61
 1997   16      1981   163900.14   167998.86   331899.00
 1997   16      1980   165904.41   169835.08   335739.49
 1997   17      1980   166023.89   169824.64   335848.53
 1997   17      1979   167579.04   171185.33   338764.36
 1997   18      1979   167605.61   171062.75   338668.36
 1997   18      1978   167044.94   170335.40   337380.34
 1997   19      1978   166804.43   169940.71   336745.14
 1997   19      1977   163313.89   166271.57   329585.46
 1997   20      1977   162846.02   165650.52   328496.53
 1997   20      1976   157524.07   160151.86   317675.93
 1997   21      1976   157054.86   159541.82   316596.68
 1997   21      1975   151290.98   153627.71   304918.69
 1997   22      1975   150946.60   153149.49   304096.09
 1997   22      1974   145165.59   147226.45   292392.04
 1997   23      1974   144951.76   146875.03   291826.79
 1997   23      1973   139605.42   141408.64   281014.06
 1997   24      1973   139545.35   141216.56   280761.91
 1997   24      1972   135153.48   136775.07   271928.54
 1997   25      1972   135190.30   136675.73   271866.03
 1997   25      1971   131541.21   132999.90   264541.12
 1997   26      1971   131547.15   132866.91   264414.06
 1997   26      1970   128043.08   129320.42   257363.49
 1997   27      1970   127956.20   129094.75   257050.94
 1997   27      1969   124683.37   125784.53   250467.90
 1997   28      1969   124551.28   125512.80   250064.08
 1997   28      1968   122024.23   122924.12   244948.36
 1997   29      1968   121902.96   122668.72   244571.67
 1997   29      1967   120242.32   120910.66   241152.97
 1997   30      1967   120157.78   120684.03   240841.81
 1997   30      1966   119011.44   119431.68   238443.12
 1997   31      1966   118946.96   119233.40   238180.36
 1997   31      1965   118038.63   118227.25   236265.88
 1997   32      1965   117965.04   118040.99   236006.04
 1997   32      1964   117225.94   117117.76   234343.70
 1997   33      1964   117132.41   116907.20   234039.61
 1997   33      1963   116452.13   115791.40   232243.53
 1997   34      1963   116336.84   115526.41   231863.25
 1997   34      1962   115587.57   114046.83   229634.40
 1997   35      1962   115459.50   113731.07   229190.57
 1997   35      1961   114686.39   112054.93   226741.33
 1997   36      1961   114551.13   111725.72   226276.85
 1997   36      1960   113842.59   110095.51   223938.10
 1997   37      1960   113711.94   109785.27   223497.21
 1997   37      1959   113037.55   108267.95   221305.49
 1997   38      1959   112907.95   107983.36   220891.31
 1997   38      1958   112169.70   106772.55   218942.25
 1997   39      1958   112033.78   106526.39   218560.17
 1997   39      1957   111202.06   105704.21   216906.27
 1997   40      1957   111060.34   105471.29   216531.63
 1997   40      1956   110125.46   104876.09   215001.55
 1997   41      1956   109980.28   104629.60   214609.88
 1997   41      1955   108962.77   104074.25   213037.03
 1997   42      1955   108816.76   103811.02   212627.77
 1997   42      1954   107716.16   103141.67   210857.83
 1997   43      1954   107549.57   102847.18   210396.75
 1997   43      1953   106164.15   101837.06   208001.21
 1997   44      1953   105970.43   101493.85   207464.27
 1997   44      1952   104231.65    99994.72   204226.37
 1997   45      1952   104016.53    99593.82   203610.35
 1997   45      1951   102053.40    97738.39   199791.79
 1997   46      1951   101833.12    97312.90   199146.02
 1997   46      1950    99777.52    95429.72   195207.24
 1997   47      1950    99565.93    95011.03   194576.95
 1997   47      1949    97444.11    93050.10   190494.21
 1997   48      1949    97229.84    92625.37   189855.21
 1997   48      1948    95026.28    90626.44   185652.71
 1997   49      1948    94790.72    90194.43   184985.15
 1997   49      1947    92494.13    88174.80   180668.92
 1997   50      1947    92241.82    87692.63   179934.45
 1997   50      1946    89888.03    85670.08   175558.11
 1997   51      1946    89619.26    85169.24   174788.50
 1997   51      1945    87308.22    83228.58   170536.80
 1997   52      1945    87022.27    82738.63   169760.91
 1997   52      1944    84823.02    80797.95   165620.96
 1997   53      1944    84527.83    80254.10   164781.92
 1997   53      1943    82507.23    78339.47   160846.70
 1997   54      1943    82216.98    77756.53   159973.51
 1997   54      1942    80524.30    75965.06   156489.35
 1997   55      1942    80240.34    75354.18   155594.51
 1997   55      1941    78755.00    73676.12   152431.12
 1997   56      1941    78445.60    73008.84   151454.43
 1997   56      1940    77045.88    71460.47   148506.35
 1997   57      1940    76706.00    70764.21   147470.21
 1997   57      1939    75484.39    69370.79   144855.17
 1997   58      1939    75122.63    68655.44   143778.07
 1997   58      1938    74111.92    67393.31   141505.23
 1997   59      1938    73729.74    66651.65   140381.38
 1997   59      1937    73017.54    65655.18   138672.72
 1997   60      1937    72614.71    64863.17   137477.87
 1997   60      1936    72051.77    64048.18   136099.95
 1997   61      1936    71619.21    63205.62   134824.83
 1997   61      1935    71171.90    62557.92   133729.82
 1997   62      1935    70707.54    61687.93   132395.46
 1997   62      1934    70274.53    61084.80   131359.33
 1997   63      1934    69774.01    60157.17   129931.17
 1997   63      1933    69324.89    59543.45   128868.34
 1997   64      1933    68775.25    58535.05   127310.31
 1997   64      1932    68437.99    58019.85   126457.84
 1997   65      1932    67838.04    56969.45   124807.49
 1997   65      1931    67421.01    56392.97   123813.98
 1997   66      1931    66789.08    55311.94   122101.03
 1997   66      1930    66359.49    54752.60   121112.10
 1997   67      1930    65688.23    53611.08   119299.31
 1997   67      1929    65172.74    53130.76   118303.50
 1997   68      1929    64438.60    51902.95   116341.56
 1997   68      1928    63730.95    51190.09   114921.04
 1997   69      1928    62937.76    49902.23   112839.99
 1997   69      1927    61975.68    48880.02   110855.69
 1997   70      1927    61126.88    47536.01   108662.88
 1997   70      1926    59825.80    46237.38   106063.18
 1997   71      1926    58953.10    44900.67   103853.77
 1997   71      1925    57422.46    43448.70   100871.15
 1997   72      1925    56518.18    42116.80    98634.98
 1997   72      1924    54697.44    40463.41    95160.85
 1997   73      1924    53718.99    39105.09    92824.08
 1997   73      1923    51679.04    37216.42    88895.46
 1997   74      1923    50618.35    35802.49    86420.85
 1997   74      1922    48412.85    33783.27    82196.12
 1997   75      1922    47221.63    32312.58    79534.21
 1997   75      1921    44850.15    30573.54    75423.69
 1997   76      1921    43494.89    29082.64    72577.53
 1997   76      1920    40534.25    27501.87    68036.12
 1997   77      1920    38933.52    25977.23    64910.75
 1997   77      1919    37067.56    24592.85    61660.41
 1997   78      1919    35344.96    23055.54    58400.51
 1997   78      1918    34486.18    21920.31    56406.50
 1997   79      1918    32761.02    20393.23    53154.26
 1997   79      1917    31681.43    19470.66    51152.09
 1997   80      1917    30270.96    17693.06    47964.03
 1997   80      1916    29941.63    17199.26    47140.88
 1997   81      1916    28724.29    16109.26    44833.55
 1997   81      1915    28723.18    15915.20    44638.38
 1997   82      1915    27441.85    14825.20    42267.05
 1997   82      1914    27134.05    14465.76    41599.81
 1997   83      1914    25806.05    13396.76    39202.81
 1997   83      1913    24810.56    12702.02    37512.58
 1997   84      1913    23452.56    11696.02    35148.58
 1997   84      1912    21917.22    10959.25    32876.47
 1997   85      1912    20588.88    10018.58    30607.47
 1997   85      1911    18967.26     9165.52    28132.79
 1997   86      1911    17666.26     8287.19    25953.45
 1997   86      1910    16177.81     7388.08    23565.89
 1997   87      1910    14958.81     6627.08    21585.89
 1997   87      1909    13465.85     5975.52    19441.37
 1997   88      1909    12360.85     5315.19    17676.04
 1997   88      1908    10948.02     4774.20    15722.22
 1997   89      1908     9934.69     4189.87    14124.56
 1997   89      1907     8810.35     3620.43    12430.78
 1997   90      1907     7921.69     3143.43    11065.12
 1997   90      1906     6884.85     2734.02     9618.87
 1997   91      1906     6124.52     2351.69     8476.21
 1997   91      1905     5391.27     2090.17     7481.44
 1997   92      1905     4733.27     1782.17     6515.44
 1997   92      1904     4217.19     1571.67     5788.86
 1997   93      1904     3667.52     1325.67     4993.19
 1997   93      1903     3147.65     1119.72     4267.37
 1997   94      1903     2703.32      928.39     3631.71
 1997   94      1902     2251.41      778.21     3029.63
 1997   95      1902     1903.75      636.21     2539.96
 1997   95      1901     1580.49      533.29     2113.79
 1997   96      1901     1308.83      433.63     1742.45
 1997   96      1900     1128.50      389.84     1518.34
 1997   97      1900      926.83      316.17     1243.00
 1997   97      1899      708.01      237.32      945.32
 1997   98      1899      582.67      192.98      775.66
 1997   98      1898      408.56      131.27      539.83
 1997   99      1898      328.56      102.27      430.83
 1997   99      1897      265.15       80.55      345.71
 1997   100     1897      209.31       59.29      268.60
 1997   100     1896      167.13       46.26      213.39
 1997   101     1896      127.51       34.65      162.16
 1997   101     1895       93.97       25.54      119.51
 1997   102     1895       70.40       18.88       89.28
 1997   102     1894       51.43       13.69       65.11
 1997   103     1894       37.82        9.94       47.76
 1997   103     1893       27.98        7.38       35.37
 1997   104     1893       20.18        5.22       25.40
 1997   104     1892       14.77        3.87       18.65
 1997   105     1892       10.43        2.70       13.12
 1997   105     1891        7.40        1.86        9.26
 1997   106     1891        5.06        1.22        6.28
 1997   106     1890        3.50        0.53        4.03
 1997   107     1890        2.29        0.21        2.50
 1997   107     1889        1.50        0.09        1.59
 1997   108     1889        0.89        0.00        0.89
 1997   108     1888        0.36        0.00        0.36
 1997   109     1888        0.06        0.00        0.06
 1997   109     1887        0.08        0.00        0.08
 1997   110+       .        0.00        0.00        0.00
 1998    0      1998   165398.30   174053.75   339452.05
 1998    0      1997   166231.01   174923.29   341154.30
 1998    1      1997   167230.36   175060.87   342291.22
 1998    1      1996   163951.27   171718.13   335669.40
 1998    2      1996   165921.22   173125.44   339046.66
 1998    2      1995   162669.47   169973.52   332643.00
 1998    3      1995   165102.73   171983.33   337086.07
 1998    3      1994   165722.36   172860.93   338583.29
 1998    4      1994   167293.80   174047.52   341341.32
 1998    4      1993   165511.29   172442.81   337954.10
 1998    5      1993   167079.91   173670.81   340750.71
 1998    5      1992   166768.24   173620.42   340388.66
 1998    6      1992   167834.98   174363.95   342198.93
 1998    6      1991   168064.08   174813.50   342877.58
 1998    7      1991   168563.97   175010.52   343574.49
 1998    7      1990   168759.58   174756.08   343515.66
 1998    8      1990   168848.51   174743.02   343591.53
 1998    8      1989   169836.70   175372.56   345209.26
 1998    9      1989   169353.51   174894.43   344247.94
 1998    9      1988   167006.91   172470.16   339477.07
 1998   10      1988   166952.25   172402.74   339354.99
 1998   10      1987   164534.53   169877.34   334411.87
 1998   11      1987   164711.14   170023.14   334734.28
 1998   11      1986   162479.28   167675.11   330154.40
 1998   12      1986   162717.05   167865.44   330582.49
 1998   12      1985   160656.26   165685.76   326342.01
 1998   13      1985   160798.36   165764.19   326562.55
 1998   13      1984   159506.03   164352.34   323858.37
 1998   14      1984   159495.93   164261.08   323757.01
 1998   14      1983   159912.04   164548.81   324460.85
 1998   15      1983   159840.72   164386.55   324227.27
 1998   15      1982   161733.93   166098.17   327832.10
 1998   16      1982   161711.77   165977.53   327689.30
 1998   16      1981   163872.81   167950.69   331823.50
 1998   17      1981   163932.23   167886.33   331818.56
 1998   17      1980   165998.06   169759.97   335758.03
 1998   18      1980   166107.54   169723.52   335831.06
 1998   18      1979   167574.61   170988.42   338563.03
 1998   19      1979   167592.85   170850.51   338443.35
 1998   19      1978   166778.59   169863.05   336641.64
 1998   20      1978   166531.41   169459.68   335991.09
 1998   20      1977   162812.18   165568.35   328380.53
 1998   21      1977   162346.64   164949.96   327296.60
 1998   21      1976   157024.03   159466.82   316490.85
 1998   22      1976   156565.49   158856.79   315422.28
 1998   22      1975   150915.27   153071.65   303986.92
 1998   23      1975   150577.89   152580.10   303157.99
 1998   23      1974   144924.42   146795.36   291719.79
 1998   24      1974   144713.60   146436.27   291149.88
 1998   24      1973   139514.52   141141.39   280655.91
 1998   25      1973   139454.11   140944.97   280399.07
 1998   25      1972   135160.30   136595.23   271755.53
 1998   26      1972   135196.80   136497.22   271694.02
 1998   26      1971   131514.65   132787.75   264302.39
 1998   27      1971   131520.25   132657.76   264178.01
 1998   27      1970   127923.86   129015.41   256939.28
 1998   28      1970   127835.65   128791.08   256626.73
 1998   28      1969   124517.94   125437.64   249955.58
 1998   29      1969   124384.51   125164.25   249548.77
 1998   29      1968   121868.13   122590.72   244458.84
 1998   30      1968   121750.52   122325.31   244075.83
 1998   30      1967   120122.45   120599.03   240721.47
 1998   31      1967   120041.91   120373.39   240415.30
 1998   31      1966   118912.63   119159.24   238071.86
 1998   32      1966   118842.81   118958.63   237801.43
 1998   32      1965   117927.38   117964.16   235891.54
 1998   33      1965   117845.12   117765.90   235611.02
 1998   33      1964   117091.75   116828.03   233919.78
 1998   34      1964   116996.22   116619.15   233615.37
 1998   34      1963   116294.00   115449.24   231743.25
 1998   35      1963   116174.71   115192.25   231366.97
 1998   35      1962   115415.67   113647.73   229063.40
 1998   36      1962   115282.93   113333.64   228616.57
 1998   36      1961   114506.63   111635.89   226142.52
 1998   37      1961   114376.70   111312.68   225689.38
 1998   37      1960   113664.27   109698.61   223362.88
 1998   38      1960   113539.95   109390.70   222930.65
 1998   38      1959   112853.95   107894.69   220748.64
 1998   39      1959   112723.70   107602.10   220325.80
 1998   39      1958   111974.11   106431.06   218405.17
 1998   40      1958   111839.53   106161.90   218001.43
 1998   40      1957   110998.67   105355.46   216354.13
 1998   41      1957   110862.94   105117.87   215980.81
 1998   41      1956   109914.62   104518.43   214433.05
 1998   42      1956   109774.44   104279.61   214054.05
 1998   42      1955   108746.26   103687.18   212433.44
 1998   43      1955   108602.57   103416.28   212018.85
 1998   43      1954   107470.74   102717.01   210187.75
 1998   44      1954   107312.15   102400.20   209712.34
 1998   44      1953   105891.59   101352.68   207244.27
 1998   45      1953   105693.87   100954.14   206648.01
 1998   45      1952   103925.86    99428.99   203354.85
 1998   46      1952   103701.07    98989.76   202690.83
 1998   46      1951   101740.78    97142.23   198883.02
 1998   47      1951   101507.16    96711.09   198218.25
 1998   47      1950    99464.43    94827.53   194291.95
 1998   48      1950    99232.83    94394.83   193627.66
 1998   48      1949    97127.84    92424.87   189552.71
 1998   49      1949    96886.90    91979.49   188866.38
 1998   49      1948    94669.55    89984.10   184653.65
 1998   50      1948    94413.99    89505.10   183919.09
 1998   50      1947    92122.15    87441.30   179563.45
 1998   51      1947    91853.51    86959.46   178812.97
 1998   51      1946    89488.42    84941.91   174430.33
 1998   52      1946    89199.98    84442.07   173642.05
 1998   52      1945    86891.61    82479.97   169371.57
 1998   53      1945    86598.33    81931.36   168529.68
 1998   53      1944    84389.49    79977.27   164366.76
 1998   54      1944    84088.64    79400.42   163489.06
 1998   54      1943    82075.31    77477.70   159553.01
 1998   55      1943    81777.39    76865.75   158643.14
 1998   55      1942    80099.67    75054.18   155153.85
 1998   56      1942    79789.04    74401.64   154190.67
 1998   56      1941    78286.60    72681.00   150967.60
 1998   57      1941    77941.86    71999.72   149941.57
 1998   57      1940    76538.50    70424.38   146962.88
 1998   58      1940    76176.95    69712.79   145889.74
 1998   58      1939    74954.63    68297.44   143252.07
 1998   59      1939    74560.21    67539.10   142099.31
 1998   59      1938    73547.24    66286.65   139833.88
 1998   60      1938    73117.71    65480.99   138598.70
 1998   60      1937    72421.04    64463.33   136884.37
 1998   61      1937    71978.20    63648.66   135626.86
 1998   61      1936    71414.05    62802.79   134216.83
 1998   62      1936    70943.82    61950.56   132894.38
 1998   62      1935    70485.54    61254.76   131740.29
 1998   63      1935    69967.18    60311.76   130278.93
 1998   63      1934    69535.51    59691.50   129227.01
 1998   64      1934    68978.65    58689.86   127668.52
 1998   64      1933    68521.92    58038.05   126559.97
 1998   65      1933    67935.62    56997.66   124933.28
 1998   65      1932    67561.04    56440.29   124001.32
 1998   66      1932    66933.08    55361.89   122294.97
 1998   66      1931    66490.75    54745.61   121236.36
 1998   67      1931    65810.82    53612.25   119423.07
 1998   67      1930    65354.23    53013.08   118367.31
 1998   68      1930    64621.31    51811.55   116432.86
 1998   68      1929    64081.94    51290.29   115372.22
 1998   69      1929    63280.80    49999.15   113279.94
 1998   69      1928    62569.59    49276.73   111846.33
 1998   70      1928    61704.08    47908.87   109612.95
 1998   70      1927    60733.54    46883.51   107617.05
 1998   71      1927    59839.08    45498.16   105337.24
 1998   71      1926    58553.77    44266.84   102820.60
 1998   72      1926    57609.07    42887.79   100496.86
 1998   72      1925    56071.35    41452.13    97523.48
 1998   73      1925    55072.74    40057.56    95130.31
 1998   73      1924    53251.32    38435.76    91687.08
