ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 1995   32      1963      126.00      214.00      340.00
 1995   32      1962      118.00      199.00      317.00
 1995   33      1962      124.00      225.00      349.00
 1995   33      1961      115.00      210.00      325.00
 1995   34      1961      125.00      238.00      363.00
 1995   34      1960      116.00      223.00      339.00
 1995   35      1960      146.00      278.00      424.00
 1995   35      1959      137.00      261.00      398.00
 1995   36      1959      141.00      264.00      405.00
 1995   36      1958      134.00      248.00      382.00
 1995   37      1958      139.00      288.00      427.00
 1995   37      1957      130.00      272.00      402.00
 1995   38      1957      170.00      297.00      467.00
 1995   38      1956      160.00      282.00      442.00
 1995   39      1956      183.00      304.00      487.00
 1995   39      1955      171.00      289.00      460.00
 1995   40      1955      210.00      352.00      562.00
 1995   40      1954      196.00      335.00      531.00
 1995   41      1954      199.00      332.00      531.00
 1995   41      1953      185.00      316.00      501.00
 1995   42      1953      220.00      365.00      585.00
 1995   42      1952      206.00      348.00      554.00
 1995   43      1952      231.00      399.00      630.00
 1995   43      1951      215.00      381.00      596.00
 1995   44      1951      285.00      457.00      742.00
 1995   44      1950      265.00      434.00      699.00
 1995   45      1950      276.00      500.00      776.00
 1995   45      1949      260.00      474.00      734.00
 1995   46      1949      278.00      537.00      815.00
 1995   46      1948      261.00      506.00      767.00
 1995   47      1948      306.00      556.00      862.00
 1995   47      1947      291.00      522.00      813.00
 1995   48      1947      316.00      587.00      903.00
 1995   48      1946      302.00      548.00      850.00
 1995   49      1946      362.00      669.00     1031.00
 1995   49      1945      347.00      622.00      969.00
 1995   50      1945      382.00      769.00     1151.00
 1995   50      1944      367.00      713.00     1080.00
 1995   51      1944      380.00      681.00     1061.00
 1995   51      1943      365.00      629.00      994.00
 1995   52      1943      393.00      781.00     1174.00
 1995   52      1942      377.00      719.00     1096.00
 1995   53      1942      379.00      805.00     1184.00
 1995   53      1941      362.00      741.00     1103.00
 1995   54      1941      423.00      865.00     1288.00
 1995   54      1940      403.00      794.00     1197.00
 1995   55      1940      451.00     1001.00     1452.00
 1995   55      1939      428.00      919.00     1347.00
 1995   56      1939      481.00      957.00     1438.00
 1995   56      1938      453.00      879.00     1332.00
 1995   57      1938      480.00     1036.00     1516.00
 1995   57      1937      450.00      951.00     1401.00
 1995   58      1937      519.00     1096.00     1615.00
 1995   58      1936      485.00     1006.00     1491.00
 1995   59      1936      562.00     1155.00     1717.00
 1995   59      1935      525.00     1064.00     1589.00
 1995   60      1935      620.00     1340.00     1960.00
 1995   60      1934      578.00     1235.00     1813.00
 1995   61      1934      627.00     1280.00     1907.00
 1995   61      1933      584.00     1177.00     1761.00
 1995   62      1933      665.00     1427.00     2092.00
 1995   62      1932      617.00     1308.00     1925.00
 1995   63      1932      728.00     1564.00     2292.00
 1995   63      1931      676.00     1430.00     2106.00
 1995   64      1931      872.00     1730.00     2602.00
 1995   64      1930      809.00     1574.00     2383.00
 1995   65      1930      983.00     1774.00     2757.00
 1995   65      1929      910.00     1605.00     2515.00
 1995   66      1929      954.00     1795.00     2749.00
 1995   66      1928      881.00     1616.00     2497.00
 1995   67      1928      980.00     1861.00     2841.00
 1995   67      1927      903.00     1666.00     2569.00
 1995   68      1927     1049.00     1907.00     2956.00
 1995   68      1926      968.00     1699.00     2667.00
 1995   69      1926     1125.00     1912.00     3037.00
 1995   69      1925     1037.00     1696.00     2733.00
 1995   70      1925     1234.00     2019.00     3253.00
 1995   70      1924     1137.00     1784.00     2921.00
 1995   71      1924     1288.00     2070.00     3358.00
 1995   71      1923     1185.00     1824.00     3009.00
 1995   72      1923     1359.00     2075.00     3434.00
 1995   72      1922     1248.00     1822.00     3070.00
 1995   73      1922     1449.00     2029.00     3478.00
 1995   73      1921     1327.00     1782.00     3109.00
 1995   74      1921     1569.00     2094.00     3663.00
 1995   74      1920     1434.00     1842.00     3276.00
 1995   75      1920     1602.00     2042.00     3644.00
 1995   75      1919     1461.00     1797.00     3258.00
 1995   76      1919     1572.00     1899.00     3471.00
 1995   76      1918     1429.00     1670.00     3099.00
 1995   77      1918     1617.00     1859.00     3476.00
 1995   77      1917     1465.00     1637.00     3102.00
 1995   78      1917     1741.00     1786.00     3527.00
 1995   78      1916     1571.00     1571.00     3142.00
 1995   79      1916     1890.00     1953.00     3843.00
 1995   79      1915     1696.00     1706.00     3402.00
 1995   80      1915     2016.00     1893.00     3909.00
 1995   80      1914     1793.00     1641.00     3434.00
 1995   81      1914     2121.00     1874.00     3995.00
 1995   81      1913     1875.00     1611.00     3486.00
 1995   82      1913     2118.00     1817.00     3935.00
 1995   82      1912     1859.00     1548.00     3407.00
 1995   83      1912     2109.00     1732.00     3841.00
 1995   83      1911     1838.00     1462.00     3300.00
 1995   84      1911     2102.00     1653.00     3755.00
 1995   84      1910     1819.00     1383.00     3202.00
 1995   85      1910     2103.00     1445.00     3548.00
 1995   85      1909     1801.00     1193.00     2994.00
 1995   86      1909     1921.00     1297.00     3218.00
 1995   86      1908     1625.00     1052.00     2677.00
 1995   87      1908     1852.00     1143.00     2995.00
 1995   87      1907     1546.00      914.00     2460.00
 1995   88      1907     1623.00      957.00     2580.00
 1995   88      1906     1338.00      756.00     2094.00
 1995   89      1906     1491.00      858.00     2349.00
 1995   89      1905     1211.00      668.00     1879.00
 1995   90      1905     1317.00      687.00     2004.00
 1995   90      1904     1055.00      530.00     1585.00
 1995   91      1904     1119.00      582.00     1701.00
 1995   91      1903      884.00      447.00     1331.00
 1995   92      1903      980.00      426.00     1406.00
 1995   92      1902      763.00      325.00     1088.00
 1995   93      1902      805.00      336.00     1141.00
 1995   93      1901      618.00      256.00      874.00
 1995   94      1901      701.00      265.00      966.00
 1995   94      1900      532.00      202.00      734.00
 1995   95      1900      491.00      195.00      686.00
 1995   95      1899      365.00      149.00      514.00
 1995   96      1899      295.00      124.00      419.00
 1995   96      1898      217.00       96.00      313.00
 1995   97      1898      236.00       90.00      326.00
 1995   97      1897      171.00       70.00      241.00
 1995   98      1897      169.00       51.00      220.00
 1995   98      1896      121.00       40.00      161.00
 1995   99      1896      136.00       61.00      197.00
 1995   99      1895       95.00       48.00      143.00
 1995  100      1895       64.40       18.81       83.21
 1995  100      1894       49.80       14.37       64.17
 1995  101      1894       38.96       11.14       50.10
 1995  101      1893       30.41        8.81       39.22
 1995  102      1893       23.37        6.73       30.10
 1995  102      1892       18.01        5.16       23.17
 1995  103      1892       13.60        3.88       17.48
 1995  103      1891       10.33        2.95       13.28
 1995  104      1891        7.67        2.19        9.86
 1995  104      1890        5.64        1.59        7.23
 1995  105      1890        4.12        1.17        5.29
 1995  105      1889        2.99        0.85        3.84
 1995  106      1889        2.15        0.61        2.76
 1995  106      1888        1.54        0.44        1.98
 1995  107      1888        1.09        0.31        1.40
 1995  107      1887        0.77        0.00        0.77
 1995  108      1887        0.54        0.00        0.54
 1995  108      1886        0.37        0.00        0.37
 1995  109      1886        0.26        0.00        0.26
 1995  109      1885        0.00        0.00        0.00
 1995  110+        .        0.00        0.00        0.00
 1996    0      1996     5215.00     7089.00    12304.00
 1996    0      1995      856.00     1043.00     1899.00
 1996    1      1995      296.00      352.00      648.00
 1996    1      1994      209.00      231.00      440.00
 1996    2      1994      138.00      190.00      328.00
 1996    2      1993      102.00      132.00      234.00
 1996    3      1993       88.00      118.00      206.00
 1996    3      1992       66.00       87.00      153.00
 1996    4      1992       67.00      101.00      168.00
 1996    4      1991       53.00       79.00      132.00
 1996    5      1991       47.00       72.00      119.00
 1996    5      1990       38.00       58.00       96.00
 1996    6      1990       39.00       63.00      102.00
 1996    6      1989       33.00       52.00       85.00
 1996    7      1989       48.00       63.00      111.00
 1996    7      1988       41.00       54.00       95.00
 1996    8      1988       41.00       51.00       92.00
 1996    8      1987       36.00       46.00       82.00
 1996    9      1987       40.00       52.00       92.00
 1996    9      1986       35.00       47.00       82.00
 1996   10      1986       43.00       53.00       96.00
 1996   10      1985       38.00       50.00       88.00
 1996   11      1985       40.00       56.00       96.00
 1996   11      1984       36.00       53.00       89.00
 1996   12      1984       37.00       58.00       95.00
 1996   12      1983       34.00       57.00       91.00
 1996   13      1983       38.00       77.00      115.00
 1996   13      1982       35.00       77.00      112.00
 1996   14      1982       58.00       85.00      143.00
 1996   14      1981       54.00       85.00      139.00
 1996   15      1981       73.00      117.00      190.00
 1996   15      1980       68.00      115.00      183.00
 1996   16      1980       83.00      159.00      242.00
 1996   16      1979       76.00      158.00      234.00
 1996   17      1979       87.00      175.00      262.00
 1996   17      1978       82.00      173.00      255.00
 1996   18      1978       82.00      215.00      297.00
 1996   18      1977       76.00      209.00      285.00
 1996   19      1977       87.00      202.00      289.00
 1996   19      1976       83.00      195.00      278.00
 1996   20      1976       92.00      236.00      328.00
 1996   20      1975       86.00      224.00      310.00
 1996   21      1975       82.00      221.00      303.00
 1996   21      1974       78.00      207.00      285.00
 1996   22      1974      100.00      213.00      313.00
 1996   22      1973       95.00      197.00      292.00
 1996   23      1973       88.00      258.00      346.00
 1996   23      1972       83.00      238.00      321.00
 1996   24      1972       90.00      240.00      330.00
 1996   24      1971       84.00      220.00      304.00
 1996   25      1971      106.00      277.00      383.00
 1996   25      1970       99.00      253.00      352.00
 1996   26      1970      103.00      244.00      347.00
 1996   26      1969       97.00      224.00      321.00
 1996   27      1969      108.00      241.00      349.00
 1996   27      1968      101.00      221.00      322.00
 1996   28      1968       88.00      252.00      340.00
 1996   28      1967       81.00      233.00      314.00
 1996   29      1967      110.00      236.00      346.00
 1996   29      1966      100.00      217.00      317.00
 1996   30      1966      130.00      276.00      406.00
 1996   30      1965      119.00      254.00      373.00
 1996   31      1965      107.00      249.00      356.00
 1996   31      1964       99.00      231.00      330.00
 1996   32      1964      127.00      262.00      389.00
 1996   32      1963      119.00      243.00      362.00
 1996   33      1963      125.00      260.00      385.00
 1996   33      1962      116.00      242.00      358.00
 1996   34      1962      129.00      230.00      359.00
 1996   34      1961      120.00      215.00      335.00
 1996   35      1961      144.00      298.00      442.00
 1996   35      1960      135.00      280.00      415.00
 1996   36      1960      154.00      270.00      424.00
 1996   36      1959      146.00      256.00      402.00
 1996   37      1959      148.00      290.00      438.00
 1996   37      1958      139.00      275.00      414.00
 1996   38      1958      171.00      292.00      463.00
 1996   38      1957      161.00      278.00      439.00
 1996   39      1957      181.00      323.00      504.00
 1996   39      1956      169.00      307.00      476.00
 1996   40      1956      188.00      372.00      560.00
 1996   40      1955      176.00      356.00      532.00
 1996   41      1955      234.00      334.00      568.00
 1996   41      1954      218.00      318.00      536.00
 1996   42      1954      199.00      376.00      575.00
 1996   42      1953      186.00      359.00      545.00
 1996   43      1953      247.00      406.00      653.00
 1996   43      1952      231.00      387.00      618.00
 1996   44      1952      250.00      454.00      704.00
 1996   44      1951      233.00      431.00      664.00
 1996   45      1951      272.00      521.00      793.00
 1996   45      1950      253.00      494.00      747.00
 1996   46      1950      265.00      523.00      788.00
 1996   46      1949      252.00      494.00      746.00
 1996   47      1949      282.00      560.00      842.00
 1996   47      1948      268.00      525.00      793.00
 1996   48      1948      331.00      610.00      941.00
 1996   48      1947      316.00      570.00      886.00
 1996   49      1947      340.00      670.00     1010.00
 1996   49      1946      326.00      623.00      949.00
 1996   50      1946      358.00      758.00     1116.00
 1996   50      1945      343.00      703.00     1046.00
 1996   51      1945      381.00      779.00     1160.00
 1996   51      1944      366.00      720.00     1086.00
 1996   52      1944      408.00      753.00     1161.00
 1996   52      1943      391.00      694.00     1085.00
 1996   53      1943      435.00      851.00     1286.00
 1996   53      1942      416.00      783.00     1199.00
 1996   54      1942      398.00      876.00     1274.00
 1996   54      1941      379.00      804.00     1183.00
 1996   55      1941      455.00      983.00     1438.00
 1996   55      1940      432.00      903.00     1335.00
 1996   56      1940      520.00     1055.00     1575.00
 1996   56      1939      491.00      968.00     1459.00
 1996   57      1939      499.00      999.00     1498.00
 1996   57      1938      468.00      918.00     1386.00
 1996   58      1938      523.00     1083.00     1606.00
 1996   58      1937      490.00      995.00     1485.00
 1996   59      1937      571.00     1134.00     1705.00
 1996   59      1936      534.00     1045.00     1579.00
 1996   60      1936      627.00     1324.00     1951.00
 1996   60      1935      585.00     1215.00     1800.00
 1996   61      1935      644.00     1281.00     1925.00
 1996   61      1934      600.00     1178.00     1778.00
 1996   62      1934      672.00     1384.00     2056.00
 1996   62      1933      625.00     1269.00     1894.00
 1996   63      1933      754.00     1528.00     2282.00
 1996   63      1932      700.00     1397.00     2097.00
 1996   64      1932      827.00     1606.00     2433.00
 1996   64      1931      766.00     1462.00     2228.00
 1996   65      1931      884.00     1789.00     2673.00
 1996   65      1930      818.00     1618.00     2436.00
 1996   66      1930      953.00     1789.00     2742.00
 1996   66      1929      881.00     1610.00     2491.00
 1996   67      1929     1069.00     1791.00     2860.00
 1996   67      1928      987.00     1604.00     2591.00
 1996   68      1928     1082.00     1940.00     3022.00
 1996   68      1927      999.00     1729.00     2728.00
 1996   69      1927     1141.00     1952.00     3093.00
 1996   69      1926     1053.00     1732.00     2785.00
 1996   70      1926     1172.00     1977.00     3149.00
 1996   70      1925     1080.00     1748.00     2828.00
 1996   71      1925     1285.00     2007.00     3292.00
 1996   71      1924     1181.00     1767.00     2948.00
 1996   72      1924     1396.00     2029.00     3425.00
 1996   72      1923     1282.00     1781.00     3063.00
 1996   73      1923     1514.00     2108.00     3622.00
 1996   73      1922     1388.00     1851.00     3239.00
 1996   74      1922     1446.00     2086.00     3532.00
 1996   74      1921     1322.00     1835.00     3157.00
 1996   75      1921     1570.00     2131.00     3701.00
 1996   75      1920     1430.00     1876.00     3306.00
 1996   76      1920     1606.00     1998.00     3604.00
 1996   76      1919     1460.00     1757.00     3217.00
 1996   77      1919     1586.00     1805.00     3391.00
 1996   77      1918     1438.00     1589.00     3027.00
 1996   78      1918     1642.00     1850.00     3492.00
 1996   78      1917     1480.00     1627.00     3107.00
 1996   79      1917     1739.00     1779.00     3518.00
 1996   79      1916     1559.00     1554.00     3113.00
 1996   80      1916     1860.00     1740.00     3600.00
 1996   80      1915     1656.00     1508.00     3164.00
 1996   81      1915     2034.00     1795.00     3829.00
 1996   81      1914     1797.00     1542.00     3339.00
 1996   82      1914     2034.00     1778.00     3812.00
 1996   82      1913     1785.00     1515.00     3300.00
 1996   83      1913     2106.00     1611.00     3717.00
 1996   83      1912     1838.00     1361.00     3199.00
 1996   84      1912     2069.00     1558.00     3627.00
 1996   84      1911     1791.00     1304.00     3095.00
 1996   85      1911     2041.00     1418.00     3459.00
 1996   85      1910     1748.00     1170.00     2918.00
 1996   86      1910     1924.00     1296.00     3220.00
 1996   86      1909     1627.00     1051.00     2678.00
 1996   87      1909     1780.00     1206.00     2986.00
 1996   87      1908     1486.00      966.00     2452.00
 1996   88      1908     1610.00      984.00     2594.00
 1996   88      1907     1327.00      777.00     2104.00
 1996   89      1907     1507.00      827.00     2334.00
 1996   89      1906     1225.00      645.00     1870.00
 1996   90      1906     1300.00      743.00     2043.00
 1996   90      1905     1041.00      574.00     1615.00
 1996   91      1905     1133.00      608.00     1741.00
 1996   91      1904      896.00      468.00     1364.00
 1996   92      1904      978.00      500.00     1478.00
 1996   92      1903      763.00      383.00     1146.00
 1996   93      1903      791.00      350.00     1141.00
 1996   93      1902      607.00      267.00      874.00
 1996   94      1902      620.00      242.00      862.00
 1996   94      1901      469.00      185.00      654.00
 1996   95      1901      465.00      226.00      691.00
 1996   95      1900      347.00      174.00      521.00
 1996   96      1900      356.00      127.00      483.00
 1996   96      1899      263.00       98.00      361.00
 1996   97      1899      212.00       91.00      303.00
 1996   97      1898      154.00       70.00      224.00
 1996   98      1898      172.00       60.00      232.00
 1996   98      1897      123.00       47.00      170.00
 1996   99      1897      134.00       59.00      193.00
 1996   99      1896       94.00       47.00      141.00
 1996  100      1896       66.68       22.76       89.44
 1996  100      1895       51.42       17.23       68.65
 1996  101      1895       40.31       13.39       53.70
 1996  101      1894       30.68       10.10       40.78
 1996  102      1894       23.63        7.73       31.36
 1996  102      1893       18.17        6.04       24.21
 1996  103      1893       13.76        4.55       18.31
 1996  103      1892       10.44        3.44       13.88
 1996  104      1892        7.77        2.56       10.33
 1996  104      1891        5.82        1.92        7.74
 1996  105      1891        4.26        1.40        5.66
 1996  105      1890        3.09        1.01        4.10
 1996  106      1890        2.23        0.73        2.96
 1996  106      1889        1.59        0.52        2.11
 1996  107      1889        1.13        0.37        1.50
 1996  107      1888        0.80        0.27        1.07
 1996  108      1888        0.56        0.00        0.56
 1996  108      1887        0.39        0.00        0.39
 1996  109      1887        0.27        0.00        0.27
 1996  109      1886        0.00        0.00        0.00
 1996  110+        .        0.00        0.00        0.00
 1997    0      1997     4905.00     6387.00    11292.00
 1997    0      1996      805.00      939.00     1744.00
 1997    1      1996      284.00      342.00      626.00
 1997    1      1995      201.00      226.00      427.00
 1997    2      1995      147.00      185.00      332.00
 1997    2      1994      109.00      130.00      239.00
 1997    3      1994       86.00      122.00      208.00
 1997    3      1993       66.00       88.00      154.00
 1997    4      1993       77.00       91.00      168.00
 1997    4      1992       60.00       71.00      131.00
 1997    5      1992       54.00       74.00      128.00
 1997    5      1991       44.00       60.00      104.00
 1997    6      1991       46.00       55.00      101.00
 1997    6      1990       38.00       47.00       85.00
 1997    7      1990       45.00       57.00      102.00
 1997    7      1989       39.00       49.00       88.00
 1997    8      1989       27.00       56.00       83.00
 1997    8      1988       23.00       51.00       74.00
 1997    9      1988       49.00       51.00      100.00
 1997    9      1987       43.00       47.00       90.00
 1997   10      1987       35.00       54.00       89.00
 1997   10      1986       32.00       51.00       83.00
 1997   11      1986       38.00       56.00       94.00
 1997   11      1985       35.00       53.00       88.00
 1997   12      1985       38.00       57.00       95.00
 1997   12      1984       34.00       56.00       90.00
 1997   13      1984       52.00       65.00      117.00
 1997   13      1983       48.00       65.00      113.00
 1997   14      1983       62.00       85.00      147.00
 1997   14      1982       58.00       85.00      143.00
 1997   15      1982       59.00      119.00      178.00
 1997   15      1981       54.00      119.00      173.00
 1997   16      1981       81.00      146.00      227.00
 1997   16      1980       75.00      146.00      221.00
 1997   17      1980       78.00      198.00      276.00
 1997   17      1979       72.00      196.00      268.00
 1997   18      1979       86.00      222.00      308.00
 1997   18      1978       81.00      217.00      298.00
 1997   19      1978       76.00      235.00      311.00
 1997   19      1977       72.00      226.00      298.00
 1997   20      1977      111.00      257.00      368.00
 1997   20      1976      105.00      244.00      349.00
 1997   21      1976      105.00      226.00      331.00
 1997   21      1975       99.00      211.00      310.00
 1997   22      1975       95.00      238.00      333.00
 1997   22      1974       90.00      220.00      310.00
 1997   23      1974       89.00      237.00      326.00
 1997   23      1973       85.00      219.00      304.00
 1997   24      1973       96.00      231.00      327.00
 1997   24      1972       89.00      212.00      301.00
 1997   25      1972       92.00      260.00      352.00
 1997   25      1971       86.00      238.00      324.00
 1997   26      1971      107.00      250.00      357.00
 1997   26      1970      100.00      228.00      328.00
 1997   27      1970       96.00      244.00      340.00
 1997   27      1969       88.00      224.00      312.00
 1997   28      1969      106.00      233.00      339.00
 1997   28      1968       97.00      214.00      311.00
 1997   29      1968      113.00      243.00      356.00
 1997   29      1967      104.00      225.00      329.00
 1997   30      1967      117.00      267.00      384.00
 1997   30      1966      108.00      246.00      354.00
 1997   31      1966      101.00      217.00      318.00
 1997   31      1965       93.00      201.00      294.00
 1997   32      1965      115.00      236.00      351.00
 1997   32      1964      106.00      219.00      325.00
 1997   33      1964      130.00      242.00      372.00
 1997   33      1963      122.00      226.00      348.00
 1997   34      1963      136.00      254.00      390.00
 1997   34      1962      127.00      238.00      365.00
 1997   35      1962      122.00      267.00      389.00
 1997   35      1961      115.00      251.00      366.00
 1997   36      1961      153.00      287.00      440.00
 1997   36      1960      145.00      270.00      415.00
 1997   37      1960      156.00      266.00      422.00
 1997   37      1959      147.00      251.00      398.00
 1997   38      1959      181.00      272.00      453.00
 1997   38      1958      170.00      259.00      429.00
 1997   39      1958      183.00      299.00      482.00
 1997   39      1957      171.00      284.00      455.00
 1997   40      1957      207.00      358.00      565.00
 1997   40      1956      193.00      341.00      534.00
 1997   41      1956      211.00      363.00      574.00
 1997   41      1955      196.00      347.00      543.00
 1997   42      1955      231.00      384.00      615.00
 1997   42      1954      216.00      366.00      582.00
 1997   43      1954      260.00      405.00      665.00
 1997   43      1953      241.00      386.00      627.00
 1997   44      1953      250.00      406.00      656.00
 1997   44      1952      233.00      386.00      619.00
 1997   45      1952      280.00      499.00      779.00
 1997   45      1951      263.00      473.00      736.00
 1997   46      1951      292.00      543.00      835.00
 1997   46      1950      277.00      513.00      790.00
 1997   47      1950      292.00      583.00      875.00
 1997   47      1949      277.00      547.00      824.00
 1997   48      1949      315.00      623.00      938.00
 1997   48      1948      301.00      582.00      883.00
 1997   49      1948      367.00      656.00     1023.00
 1997   49      1947      351.00      610.00      961.00
 1997   50      1947      364.00      791.00     1155.00
 1997   50      1946      350.00      732.00     1082.00
 1997   51      1946      390.00      733.00     1123.00
 1997   51      1945      376.00      679.00     1055.00
 1997   52      1945      397.00      786.00     1183.00
 1997   52      1944      381.00      725.00     1106.00
 1997   53      1944      439.00      857.00     1296.00
 1997   53      1943      420.00      788.00     1208.00
 1997   54      1943      424.00      867.00     1291.00
 1997   54      1942      405.00      794.00     1199.00
 1997   55      1942      426.00      941.00     1367.00
 1997   55      1941      404.00      864.00     1268.00
 1997   56      1941      489.00     1047.00     1536.00
 1997   56      1940      462.00      961.00     1423.00
 1997   57      1940      503.00     1091.00     1594.00
 1997   57      1939      473.00     1002.00     1475.00
 1997   58      1939      514.00     1092.00     1606.00
 1997   58      1938      481.00     1004.00     1485.00
 1997   59      1938      543.00     1115.00     1658.00
 1997   59      1937      507.00     1026.00     1533.00
 1997   60      1937      588.00     1261.00     1849.00
 1997   60      1936      548.00     1162.00     1710.00
 1997   61      1936      635.00     1298.00     1933.00
 1997   61      1935      591.00     1192.00     1783.00
 1997   62      1935      681.00     1344.00     2025.00
 1997   62      1934      633.00     1231.00     1864.00
 1997   63      1934      704.00     1423.00     2127.00
 1997   63      1933      653.00     1300.00     1953.00
 1997   64      1933      799.00     1613.00     2412.00
 1997   64      1932      741.00     1468.00     2209.00
 1997   65      1932      885.00     1691.00     2576.00
 1997   65      1931      818.00     1530.00     2348.00
 1997   66      1931      929.00     1814.00     2743.00
 1997   66      1930      859.00     1633.00     2492.00
 1997   67      1930     1054.00     1870.00     2924.00
 1997   67      1929      972.00     1675.00     2647.00
 1997   68      1929     1079.00     1925.00     3004.00
 1997   68      1928      996.00     1715.00     2711.00
 1997   69      1928     1110.00     1945.00     3055.00
 1997   69      1927     1023.00     1724.00     2747.00
 1997   70      1927     1233.00     2067.00     3300.00
 1997   70      1926     1135.00     1827.00     2962.00
 1997   71      1926     1232.00     1982.00     3214.00
 1997   71      1925     1131.00     1745.00     2876.00
 1997   72      1925     1378.00     2131.00     3509.00
 1997   72      1924     1265.00     1872.00     3137.00
 1997   73      1924     1442.00     2077.00     3519.00
 1997   73      1923     1320.00     1824.00     3144.00
 1997   74      1923     1532.00     2219.00     3751.00
 1997   74      1922     1401.00     1952.00     3353.00
 1997   75      1922     1589.00     2041.00     3630.00
 1997   75      1921     1447.00     1796.00     3243.00
 1997   76      1921     1679.00     2127.00     3806.00
 1997   76      1920     1526.00     1872.00     3398.00
 1997   77      1920     1664.00     1979.00     3643.00
 1997   77      1919     1507.00     1744.00     3251.00
 1997   78      1919     1652.00     1816.00     3468.00
 1997   78      1918     1490.00     1597.00     3087.00
 1997   79      1918     1745.00     1843.00     3588.00
 1997   79      1917     1565.00     1611.00     3176.00
 1997   80      1917     1840.00     1737.00     3577.00
 1997   80      1916     1638.00     1505.00     3143.00
 1997   81      1916     2014.00     1765.00     3779.00
 1997   81      1915     1780.00     1518.00     3298.00
 1997   82      1915     2064.00     1752.00     3816.00
 1997   82      1914     1812.00     1493.00     3305.00
 1997   83      1914     2172.00     1714.00     3886.00
 1997   83      1913     1895.00     1448.00     3343.00
 1997   84      1913     2179.00     1570.00     3749.00
 1997   84      1912     1886.00     1313.00     3199.00
 1997   85      1912     2099.00     1509.00     3608.00
 1997   85      1911     1798.00     1246.00     3044.00
 1997   86      1911     2105.00     1389.00     3494.00
 1997   86      1910     1780.00     1126.00     2906.00
 1997   87      1910     1877.00     1157.00     3034.00
 1997   87      1909     1568.00      926.00     2494.00
 1997   88      1909     1747.00     1055.00     2802.00
 1997   88      1908     1439.00      834.00     2273.00
 1997   89      1908     1601.00      919.00     2520.00
 1997   89      1907     1301.00      716.00     2017.00
 1997   90      1907     1365.00      715.00     2080.00
 1997   90      1906     1094.00      551.00     1645.00
 1997   91      1906     1187.00      596.00     1783.00
 1997   91      1905      938.00      457.00     1395.00
 1997   92      1905     1036.00      467.00     1503.00
 1997   92      1904      807.00      358.00     1165.00
 1997   93      1904      842.00      380.00     1222.00
 1997   93      1903      646.00      289.00      935.00
 1997   94      1903      687.00      285.00      972.00
 1997   94      1902      520.00      217.00      737.00
 1997   95      1902      523.00      209.00      732.00
 1997   95      1901      391.00      160.00      551.00
 1997   96      1901      424.00      139.00      563.00
 1997   96      1900      312.00      107.00      419.00
 1997   97      1900      293.00      114.00      407.00
 1997   97      1899      212.00       87.00      299.00
 1997   98      1899      164.00       46.00      210.00
 1997   98      1898      117.00       36.00      153.00
 1997   99      1898      123.00       51.00      174.00
 1997   99      1897       87.00       39.00      126.00
 1997  100      1897       80.54       24.77      105.31
 1997  100      1896       66.48       19.62       86.10
 1997  101      1896       52.36       15.22       67.58
 1997  101      1895       39.86       11.33       51.19
 1997  102      1895       30.85        8.66       39.51
 1997  102      1894       23.19        6.42       29.61
 1997  103      1894       17.64        4.83       22.47
 1997  103      1893       13.39        3.71       17.10
 1997  104      1893       10.01        2.75       12.76
 1997  104      1892        7.51        2.05        9.56
 1997  105      1892        5.53        1.50        7.03
 1997  105      1891        4.09        1.10        5.19
 1997  106      1891        2.96        0.80        3.76
 1997  106      1890        2.12        0.56        2.68
 1997  107      1890        1.51        0.40        1.91
 1997  107      1889        1.07        0.28        1.35
 1997  108      1889        0.75        0.00        0.75
 1997  108      1888        0.53        0.00        0.53
 1997  109      1888        0.37        0.00        0.37
 1997  109      1887        0.25        0.00        0.25
 1997  110+        .        0.00        0.00        0.00
 1998    0      1998     4800.00     6547.00    11347.00
 1998    0      1997      787.00      962.00     1749.00
 1998    1      1997      251.00      342.00      593.00
 1998    1      1996      178.00      224.00      402.00
 1998    2      1996      155.00      199.00      354.00
 1998    2      1995      115.00      139.00      254.00
 1998    3      1995      101.00      118.00      219.00
 1998    3      1994       78.00       87.00      165.00
 1998    4      1994       65.00      107.00      172.00
 1998    4      1993       51.00       82.00      133.00
 1998    5      1993       41.00       78.00      119.00
 1998    5      1992       33.00       64.00       97.00
 1998    6      1992       56.00       70.00      126.00
 1998    6      1991       47.00       59.00      106.00
 1998    7      1991       44.00       65.00      109.00
 1998    7      1990       37.00       56.00       93.00
 1998    8      1990       39.00       61.00      100.00
 1998    8      1989       34.00       56.00       90.00
 1998    9      1989       35.00       53.00       88.00
 1998    9      1988       31.00       49.00       80.00
 1998   10      1988       45.00       53.00       98.00
 1998   10      1987       39.00       50.00       89.00
 1998   11      1987       44.00       53.00       97.00
 1998   11      1986       40.00       52.00       92.00
 1998   12      1986       45.00       58.00      103.00
 1998   12      1985       42.00       57.00       99.00
 1998   13      1985       41.00       72.00      113.00
 1998   13      1984       38.00       72.00      110.00
 1998   14      1984       43.00       84.00      127.00
 1998   14      1983       40.00       84.00      124.00
 1998   15      1983       63.00      117.00      180.00
 1998   15      1982       59.00      117.00      176.00
 1998   16      1982       91.00      143.00      234.00
 1998   16      1981       83.00      143.00      226.00
 1998   17      1981       82.00      192.00      274.00
 1998   17      1980       77.00      190.00      267.00
